time,latitude,longitude,depth,mag,place
2023-03-13T21:46:06.579Z,-11.9562,166.01,10.0,4.9,"138 km S of Lata, Solomon Islands"
2023-03-13T20:37:34.098Z,-48.7781,121.2433,10.0,4.5,western Indian-Antarctic Ridge
2023-03-13T20:35:35.035Z,39.8224,141.7168,68.142,4.3,"eastern Honshu, Japan"
2023-03-13T20:26:50.138Z,-0.1724,125.208,61.133,4.4,"110 km SE of Modisi, Indonesia"
2023-03-13T20:21:43.993Z,-21.0827,-178.8711,628.795,4.5,Fiji region
2023-03-13T19:37:02.154Z,-13.9491,170.2816,10.0,4.4,"295 km E of Sola, Vanuatu"
2023-03-13T19:29:47.765Z,-0.0256,123.2003,157.042,4.2,"64 km SSE of Gorontalo, Indonesia"
2023-03-13T19:19:15.151Z,-17.6195,-70.3845,97.615,4.9,"22 km SW of Chipispaya, Peru"
2023-03-13T18:49:26.603Z,18.0688,-105.9369,10.0,4.5,"178 km SW of Emiliano Zapata, Mexico"
2023-03-13T18:15:53.771Z,-49.9044,-115.0594,10.0,4.5,southern East Pacific Rise
2023-03-13T14:56:40.179Z,-15.1338,-75.9107,10.0,4.5,"84 km WNW of San Juan, Peru"
2023-03-13T14:40:04.795Z,44.6462,149.3228,35.0,4.5,Kuril Islands
2023-03-13T14:29:57.663Z,44.5443,149.3487,35.0,4.6,"138 km ESE of Kuril’sk, Russia"
2023-03-13T13:59:01.178Z,52.8084,-132.1568,10.0,4.2,"207 km SW of Prince Rupert, Canada"
2023-03-13T13:44:29.010Z,11.0773,91.7251,36.766,4.4,"128 km WSW of Bamboo Flat, India"
2023-03-13T13:42:18.436Z,35.0409,81.3799,10.0,4.3,"166 km SSW of Aqqan, China"
2023-03-13T13:40:51.176Z,-31.4787,-177.7977,10.0,4.9,Kermadec Islands region
2023-03-13T12:52:03.573Z,14.3345,123.0011,10.0,4.5,"15 km NE of Sabang Indan, Philippines"
2023-03-13T10:55:47.045Z,-7.2085,130.3102,35.0,4.6,"Pulau Pulau Tanimbar, Indonesia"
2023-03-13T10:24:34.490Z,14.4074,123.0199,28.64,4.6,"23 km NNE of Sabang Indan, Philippines"
2023-03-13T10:16:38.985Z,1.7069,128.4804,10.017,4.4,"52 km E of Tobelo, Indonesia"
2023-03-13T10:14:49.943Z,-24.1232,-66.7042,192.512,4.5,"40 km WNW of San Antonio de los Cobres, Argentina"
2023-03-13T09:26:36.567Z,-55.1157,-27.9127,10.0,4.5,South Sandwich Islands region
2023-03-13T09:09:17.783Z,26.6744,55.2733,10.0,4.0,"41 km ENE of Bandar-e Lengeh, Iran"
2023-03-13T09:04:59.566Z,18.5056,-70.3975,10.0,4.6,"10 km WSW of El Cacao, Dominican Republic"
2023-03-13T08:59:57.105Z,27.6205,53.1796,16.644,4.5,"30 km ENE of Mohr, Iran"
2023-03-13T08:32:15.727Z,14.5543,123.3319,10.0,4.2,"58 km NE of Sabang Indan, Philippines"
2023-03-13T07:55:25.170Z,-41.3493,-89.2837,10.0,4.4,southeast of Easter Island
2023-03-13T06:49:23.206Z,-58.5539,-25.253,24.174,4.9,South Sandwich Islands region
2023-03-13T06:11:33.688Z,-17.4627,-178.7183,550.105,4.8,"218 km ENE of Levuka, Fiji"
2023-03-13T05:41:51.865Z,2.6263,126.8465,35.0,4.1,"163 km NW of Tobelo, Indonesia"
2023-03-13T03:36:19.423Z,-6.1043,112.8453,582.782,4.0,"99 km NNE of Paciran, Indonesia"
2023-03-13T03:11:49.705Z,-3.8227,-76.5998,111.925,4.6,"42 km SSW of Alianza Cristiana, Peru"
2023-03-13T03:09:44.602Z,-4.0306,128.837,10.149,4.2,"76 km S of Amahai, Indonesia"
2023-03-13T02:23:14.787Z,36.8216,36.5749,8.342,4.3,"4 km NNE of Aşağı Karafakılı, Turkey"
2023-03-13T02:13:53.408Z,38.1179,38.6785,10.0,4.4,"10 km NNE of Sincik, Turkey"
2023-03-13T01:37:15.702Z,-44.0689,177.0437,10.0,4.9,off the east coast of the South Island of New Zealand
2023-03-13T01:34:30.468Z,38.1188,38.6904,5.474,4.6,"11 km NE of Sincik, Turkey"
2023-03-13T01:27:34.124Z,-15.597,-172.7525,10.0,4.2,"118 km ENE of Hihifo, Tonga"
2023-03-13T01:11:34.514Z,12.3278,-90.1951,10.0,4.3,"145 km SSW of Acajutla, El Salvador"
2023-03-13T00:11:51.612Z,24.8128,122.0317,6.613,4.2,"28 km ENE of Yilan, Taiwan"
2023-03-13T00:06:28.833Z,34.8803,81.8368,16.409,4.1,"176 km S of Aqqan, China"
2023-03-12T23:54:16.481Z,43.8011,92.6855,10.197,4.4,"northern Xinjiang, China"
2023-03-12T23:51:14.135Z,-5.4794,154.2339,154.321,4.8,"Bougainville region, Papua New Guinea"
2023-03-12T22:47:44.339Z,-10.885,166.6277,10.0,4.4,"92 km E of Lata, Solomon Islands"
2023-03-12T21:17:52.366Z,29.4559,130.7241,35.0,4.7,"88 km SSE of Koshima, Japan"
2023-03-12T21:01:52.692Z,0.5348,130.6564,10.0,4.2,"87 km N of Waisai, Indonesia"
2023-03-12T21:01:31.379Z,39.7903,74.432,17.238,4.4,"102 km SE of Gul’cha, Kyrgyzstan"
2023-03-12T20:56:51.518Z,-10.7905,166.7831,11.457,5.1,Santa Cruz Islands
2023-03-12T20:26:44.696Z,6.8364,-73.0707,146.381,4.2,"11 km NNE of Jordán, Colombia"
2023-03-12T20:25:34.100Z,39.5736,142.3764,88.63,4.2,"near the east coast of Honshu, Japan"
2023-03-12T18:56:47.384Z,38.1375,73.0154,10.023,4.3,Tajikistan-Xinjiang border region
2023-03-12T18:29:47.390Z,-10.0589,-79.2898,28.478,4.5,"119 km WSW of Puerto Casma, Peru"
2023-03-12T18:16:26.508Z,11.9125,143.2207,10.0,4.6,"217 km SW of Merizo Village, Guam"
2023-03-12T17:44:22.204Z,45.5172,26.2862,136.814,4.2,Romania
2023-03-12T16:53:53.831Z,28.9524,142.4009,22.378,4.4,"Bonin Islands, Japan region"
2023-03-12T15:31:54.185Z,48.7614,-129.5918,10.0,4.3,"272 km SW of Port McNeill, Canada"
2023-03-12T15:26:16.290Z,39.1174,67.3618,10.0,4.5,"34 km SSE of Urgut Shahri, Uzbekistan"
2023-03-12T12:57:16.389Z,-22.0582,-179.4719,577.578,4.4,south of the Fiji Islands
2023-03-12T12:46:09.481Z,-11.0333,167.2661,10.319,4.3,"164 km ESE of Lata, Solomon Islands"
2023-03-12T12:31:22.559Z,37.9391,36.329,10.0,4.3,"17 km WSW of Göksun, Turkey"
2023-03-12T11:52:34.241Z,51.4945,-178.3041,32.989,4.1,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-12T11:43:43.297Z,24.276,94.7151,113.11,4.6,"74 km ESE of Wāngjing, India"
2023-03-12T11:33:58.096Z,36.5092,70.9383,160.685,4.6,"40 km SSE of Jurm, Afghanistan"
2023-03-12T09:32:41.721Z,38.0486,73.018,10.0,4.3,"84 km W of Murghob, Tajikistan"
2023-03-12T09:30:15.681Z,52.1308,174.061,35.0,4.0,"99 km SE of Attu Station, Alaska"
2023-03-12T07:43:19.550Z,-12.0305,165.8383,10.0,5.6,"144 km S of Lata, Solomon Islands"
2023-03-12T07:22:16.518Z,22.5819,143.3537,128.877,4.2,"Volcano Islands, Japan region"
2023-03-12T07:09:46.915Z,-2.2792,138.2089,32.188,4.3,"266 km ESE of Biak, Indonesia"
2023-03-12T07:01:52.555Z,14.1047,146.6716,10.0,4.1,"148 km SE of San Jose Village, Northern Mariana Islands"
2023-03-12T07:01:33.991Z,-24.3369,-67.401,216.652,4.3,"110 km W of San Antonio de los Cobres, Argentina"
2023-03-12T06:35:32.501Z,34.2696,45.6421,10.0,4.0,"29 km SW of Sarpol-e Z̄ahāb, Iran"
2023-03-12T04:41:10.947Z,29.3854,130.8592,34.279,4.3,"99 km SSE of Koshima, Japan"
2023-03-12T04:39:10.799Z,13.732,-90.6426,68.839,4.6,"23 km SSE of Iztapa, Guatemala"
2023-03-12T03:20:55.437Z,-58.7302,-24.7702,18.352,4.9,South Sandwich Islands region
2023-03-12T02:15:05.262Z,-58.7764,-24.7135,10.0,4.8,South Sandwich Islands region
2023-03-12T01:24:00.850Z,-3.7738,138.3971,11.259,4.4,"198 km N of Agats, Indonesia"
2023-03-12T01:19:34.690Z,-18.5992,-177.7189,606.404,4.3,Fiji region
2023-03-12T01:09:21.698Z,-18.0663,-177.9381,608.764,4.0,"290 km E of Levuka, Fiji"
2023-03-12T01:09:14.695Z,-58.7872,-24.7076,10.0,5.1,South Sandwich Islands region
2023-03-12T01:06:04.554Z,43.5116,145.103,134.304,4.1,"11 km ESE of Nakashibetsu, Japan"
2023-03-11T23:41:33.217Z,36.4904,70.4125,210.153,4.1,"50 km E of Farkh?r, Afghanistan"
2023-03-11T23:39:15.992Z,26.676,126.936,98.535,4.9,"86 km WNW of Yomitan, Japan"
2023-03-11T22:56:47.776Z,13.5981,-90.6883,60.818,4.4,"37 km S of Iztapa, Guatemala"
2023-03-11T21:26:23.572Z,-15.5561,167.8438,128.584,4.5,"73 km E of Luganville, Vanuatu"
2023-03-11T21:23:25.167Z,-45.8406,-13.3361,10.0,4.6,southern Mid-Atlantic Ridge
2023-03-11T21:12:00.955Z,5.3643,-77.6548,10.0,4.9,"55 km NW of Pizarro, Colombia"
2023-03-11T20:41:57.179Z,13.9682,146.7872,10.0,4.3,"167 km SE of San Jose Village, Northern Mariana Islands"
2023-03-11T19:47:10.505Z,51.8581,-178.1425,5.0,4.0,"103 km W of Adak, Alaska"
2023-03-11T19:35:16.225Z,36.9506,35.7349,3.736,4.3,"11 km SW of Ceyhan, Turkey"
2023-03-11T19:30:57.649Z,15.4953,120.8163,183.12,4.3,"2 km W of Aliaga, Philippines"
2023-03-11T19:18:47.335Z,-20.4235,-177.4128,316.948,4.1,Fiji region
2023-03-11T18:59:33.629Z,-11.1157,163.104,10.0,4.2,"148 km ESE of Kirakira, Solomon Islands"
2023-03-11T18:24:49.232Z,37.1822,69.7616,14.621,4.7,"8 km NW of Rust?q, Afghanistan"
2023-03-11T18:21:26.034Z,-16.4466,177.5002,10.0,5.2,"121 km N of Ba, Fiji"
2023-03-11T17:47:54.031Z,-2.628,128.8262,18.207,4.4,"75 km NNW of Masohi, Indonesia"
2023-03-11T17:19:46.881Z,-58.7246,-24.5773,10.0,4.5,South Sandwich Islands region
2023-03-11T17:17:29.213Z,-14.9234,167.403,120.711,4.6,"37 km ENE of Port-Olry, Vanuatu"
2023-03-11T17:08:45.417Z,9.0785,-84.0692,10.467,4.7,"40 km SSE of Quepos, Costa Rica"
2023-03-11T14:50:02.733Z,-7.1386,-12.4896,10.0,4.8,"229 km ENE of Georgetown, Saint Helena"
2023-03-11T13:29:45.928Z,-16.3993,177.5056,10.0,5.5,"126 km N of Ba, Fiji"
2023-03-11T13:07:13.312Z,13.8654,146.7426,10.0,4.6,"171 km SE of San Jose Village, Northern Mariana Islands"
2023-03-11T12:09:19.298Z,45.458,26.3442,132.66,4.1,"0 km NE of Bâsca Rozilei, Romania"
2023-03-11T11:50:15.731Z,51.3475,159.4444,10.0,4.2,"190 km SSE of Vilyuchinsk, Russia"
2023-03-11T11:46:04.478Z,-6.809,155.2345,10.0,4.3,"61 km SSW of Panguna, Papua New Guinea"
2023-03-11T11:32:10.713Z,38.078,38.5946,10.648,4.3,"4 km NNW of Sincik, Turkey"
2023-03-11T11:19:28.885Z,-58.7154,-25.3203,35.0,4.2,South Sandwich Islands region
2023-03-11T10:05:55.625Z,-15.3823,-73.5691,101.088,4.2,"14 km S of Incuyo, Peru"
2023-03-11T09:18:37.225Z,37.9532,140.5604,117.062,4.0,"7 km SW of Shiroishi, Japan"
2023-03-11T08:49:52.303Z,-24.1235,-179.9262,504.321,4.6,south of the Fiji Islands
2023-03-11T08:27:42.007Z,-22.0874,-68.8431,113.289,4.4,"41 km NNE of Calama, Chile"
2023-03-11T07:41:43.607Z,4.8221,123.6907,505.318,4.6,"161 km SSW of Malisbeng, Philippines"
2023-03-11T07:32:37.140Z,-6.6535,128.5883,11.058,4.6,"271 km NE of Lospalos, Timor Leste"
2023-03-11T06:22:25.370Z,-40.7168,-85.2889,10.0,4.7,West Chile Rise
2023-03-11T05:23:51.940Z,18.157,-68.5615,146.0,4.02,"24 km SSE of Boca de Yuma, Dominican Republic"
2023-03-11T05:11:59.326Z,6.893,-73.1444,146.285,4.3,"14 km SW of Piedecuesta, Colombia"
2023-03-11T04:50:55.241Z,-7.152,155.2203,10.0,4.5,"96 km SSW of Panguna, Papua New Guinea"
2023-03-11T04:13:44.987Z,-41.302,-73.8421,45.648,4.5,"63 km N of Ancud, Chile"
2023-03-11T04:03:47.848Z,1.9672,97.9366,44.501,5.3,"39 km SSE of Singkil, Indonesia"
2023-03-11T02:35:28.355Z,-45.6632,-77.3216,10.0,5.2,"Off the coast of Aisen, Chile"
2023-03-11T00:38:58.623Z,51.2254,-178.2732,35.0,4.6,"134 km WSW of Adak, Alaska"
2023-03-11T00:36:44.665Z,31.3442,141.749,10.0,4.2,"Izu Islands, Japan region"
2023-03-11T00:16:54.774Z,31.3438,141.7547,10.0,4.8,"Izu Islands, Japan region"
2023-03-10T22:09:50.827Z,15.9383,146.9761,29.73,4.2,"153 km ENE of Saipan, Northern Mariana Islands"
2023-03-10T20:47:33.768Z,5.3124,-78.1883,24.321,5.1,"99 km WNW of Pizarro, Colombia"
2023-03-10T20:31:14.264Z,51.8234,-177.9877,5.0,4.0,"93 km W of Adak, Alaska"
2023-03-10T20:13:45.486Z,35.7034,140.1093,53.717,4.6,"near the east coast of Honshu, Japan"
2023-03-10T20:12:39.029Z,42.182,142.9465,58.269,4.8,"6 km NNE of Honch?, Japan"
2023-03-10T19:57:09.734Z,-23.635,-179.4766,558.194,4.5,south of the Fiji Islands
2023-03-10T19:29:06.339Z,-22.4086,-174.4165,10.0,4.3,"130 km SSE of ‘Ohonua, Tonga"
2023-03-10T19:18:38.014Z,1.0736,127.382,166.979,4.0,"31 km N of Ternate, Indonesia"
2023-03-10T19:18:25.361Z,-31.0349,-178.0464,60.752,4.8,Kermadec Islands region
2023-03-10T18:30:28.394Z,-7.133,154.8608,10.0,4.6,"113 km SW of Panguna, Papua New Guinea"
2023-03-10T18:20:18.981Z,-22.5132,-174.136,10.0,4.6,"154 km SSE of ‘Ohonua, Tonga"
2023-03-10T18:14:59.663Z,-6.9525,154.8633,14.307,4.6,"98 km SW of Panguna, Papua New Guinea"
2023-03-10T17:57:42.140Z,-17.8597,-178.2101,537.982,4.6,"262 km E of Levuka, Fiji"
2023-03-10T16:08:23.788Z,-6.7662,132.4641,37.034,4.5,"129 km SSW of Tual, Indonesia"
2023-03-10T15:41:46.165Z,45.4593,150.6327,54.001,4.5,"217 km E of Kuril’sk, Russia"
2023-03-10T15:27:15.419Z,12.6602,124.8346,48.837,4.5,"14 km NNE of Bugko, Philippines"
2023-03-10T14:34:11.456Z,13.3532,-89.58,62.119,4.1,"31 km WSW of La Libertad, El Salvador"
2023-03-10T14:21:50.617Z,-22.2312,-179.458,567.943,4.6,south of the Fiji Islands
2023-03-10T13:11:41.535Z,14.098,-91.4625,58.456,4.2,"20 km WSW of Nueva Concepción, Guatemala"
2023-03-10T12:57:35.038Z,28.4772,139.6131,459.711,4.6,"Bonin Islands, Japan region"
2023-03-10T12:48:26.438Z,-4.6792,152.6884,59.221,4.3,"59 km SE of Kokopo, Papua New Guinea"
2023-03-10T11:09:17.705Z,-20.9043,-178.59,550.802,4.4,Fiji region
2023-03-10T11:00:58.042Z,-4.1684,152.9744,10.0,5.0,"80 km ENE of Kokopo, Papua New Guinea"
2023-03-10T10:20:50.860Z,51.2151,160.1594,10.0,4.3,"225 km SSE of Vilyuchinsk, Russia"
2023-03-10T10:18:27.514Z,10.2706,122.4297,10.0,4.4,"18 km SSW of La Paz, Philippines"
2023-03-10T10:04:22.284Z,36.2146,70.4377,100.94,4.2,"65 km SE of Farkh?r, Afghanistan"
2023-03-10T09:18:40.733Z,6.7308,-73.027,160.432,5.4,"4 km NNW of Aratoca, Colombia"
2023-03-10T09:09:05.595Z,24.8036,-45.9536,10.0,4.7,northern Mid-Atlantic Ridge
2023-03-10T08:04:18.681Z,-30.7276,-179.954,404.608,4.5,Kermadec Islands region
2023-03-10T07:58:34.775Z,37.9912,37.4971,8.969,4.1,"5 km ENE of Nurhak, Turkey"
2023-03-10T07:36:52.890Z,-29.9299,-177.3857,34.625,4.4,"Kermadec Islands, New Zealand"
2023-03-10T07:33:01.839Z,-23.4715,179.9986,533.896,4.3,south of the Fiji Islands
2023-03-10T07:30:42.938Z,2.5626,126.9011,54.626,4.2,"153 km NW of Tobelo, Indonesia"
2023-03-10T07:08:55.260Z,-19.3892,169.5933,267.947,4.3,"36 km ENE of Isangel, Vanuatu"
2023-03-10T06:43:50.565Z,-9.1856,123.1277,85.283,4.0,"84 km WNW of Naisano Dua, Indonesia"
2023-03-10T06:36:01.244Z,51.841,-178.1277,5.216,4.1,"102 km W of Adak, Alaska"
2023-03-10T06:35:46.419Z,51.8894,-178.0862,5.0,4.0,"100 km W of Adak, Alaska"
2023-03-10T06:32:25.910Z,7.5186,126.1503,13.635,4.3,"9 km SSE of Bantacan, Philippines"
2023-03-10T06:06:47.969Z,37.175,-104.7339,5.574,4.3,"6 km NNE of Segundo, Colorado"
2023-03-10T04:54:52.230Z,-8.3867,-74.4335,155.525,4.9,"11 km E of San Fernando, Peru"
2023-03-10T04:40:31.422Z,8.4835,126.5137,68.604,4.4,"23 km ENE of Hinatuan, Philippines"
2023-03-10T02:55:05.684Z,-20.7669,-178.1763,456.859,4.2,Fiji region
2023-03-10T02:28:15.208Z,38.6968,35.3499,6.0,4.8,"10 km WNW of Hac?lar, Turkey"
2023-03-10T02:23:41.020Z,8.8109,125.9778,10.0,4.5,"17 km SSE of San Miguel, Philippines"
2023-03-10T01:16:18.486Z,-21.1635,-68.44,126.018,4.4,"20 km WNW of Ollagüe, Chile"
2023-03-10T01:16:14.845Z,36.5038,70.4159,201.292,4.1,"50 km E of Farkh?r, Afghanistan"
2023-03-10T00:58:52.622Z,-6.4851,143.5868,18.061,5.0,"38 km SSW of Mendi, Papua New Guinea"
2023-03-10T00:24:59.524Z,-20.4669,-177.8815,455.501,4.3,"279 km WNW of Houma, Tonga"
2023-03-09T23:34:17.926Z,38.0554,38.4498,5.379,4.0,"14 km W of Sincik, Turkey"
2023-03-09T23:15:17.335Z,-28.776,-177.7164,73.941,4.5,Kermadec Islands region
2023-03-09T22:00:25.616Z,-24.7325,179.8656,517.658,4.3,south of the Fiji Islands
2023-03-09T21:37:03.506Z,-6.7705,150.0769,10.0,4.3,"85 km SE of Kandrian, Papua New Guinea"
2023-03-09T21:30:00.348Z,-23.1068,-69.3513,96.586,4.2,"84 km SSW of Calama, Chile"
2023-03-09T20:57:20.390Z,25.0565,124.2878,140.832,4.0,"60 km NW of Tarama, Japan"
2023-03-09T20:29:27.666Z,-9.6272,119.67,35.0,4.1,"52 km ESE of Tambolaka, Indonesia"
2023-03-09T20:26:19.906Z,-15.1616,-174.1519,111.854,4.6,"95 km NNW of Hihifo, Tonga"
2023-03-09T19:13:57.305Z,43.2648,12.336,2.838,4.2,"4 km S of Umbertide, Italy"
2023-03-09T19:08:07.123Z,43.2824,12.3414,10.0,4.5,"2 km S of Umbertide, Italy"
2023-03-09T18:55:28.646Z,38.0443,38.4499,10.0,4.3,"14 km W of Sincik, Turkey"
2023-03-09T18:35:23.050Z,-19.3662,169.653,12.67,4.5,"43 km ENE of Isangel, Vanuatu"
2023-03-09T17:48:45.672Z,-7.0696,155.7929,87.608,5.1,"89 km SSE of Panguna, Papua New Guinea"
2023-03-09T17:42:54.461Z,-37.1081,-74.0031,10.0,4.3,"62 km WNW of Arauco, Chile"
2023-03-09T17:31:40.878Z,37.1949,71.796,156.752,4.1,"39 km SSE of Khorugh, Tajikistan"
2023-03-09T16:23:49.038Z,-15.3462,-173.1757,10.0,4.6,"94 km NE of Hihifo, Tonga"
2023-03-09T15:05:40.913Z,43.267,12.3032,4.946,4.3,"4 km SW of Umbertide, Italy"
2023-03-09T14:18:22.422Z,5.5609,126.6376,144.955,4.1,"102 km SSE of Pondaguitan, Philippines"
2023-03-09T14:14:03.769Z,34.6381,141.38,10.0,4.6,"111 km ESE of Shinmachi, Japan"
2023-03-09T13:35:27.469Z,-30.0468,-176.7989,10.0,4.7,Kermadec Islands region
2023-03-09T13:30:06.332Z,51.916,-178.1433,5.0,4.0,"104 km W of Adak, Alaska"
2023-03-09T12:56:35.255Z,-20.7772,-69.7446,52.44,4.0,"49 km S of La Tirana, Chile"
2023-03-09T12:01:36.092Z,17.0444,-95.0692,106.909,4.7,"2 km ESE of Santa Ana, Mexico"
2023-03-09T11:04:48.302Z,51.5572,159.8514,10.0,4.2,"182 km SSE of Vilyuchinsk, Russia"
2023-03-09T11:02:39.596Z,16.8577,145.9199,10.254,4.7,"Anatahan region, Northern Mariana Islands"
2023-03-09T10:31:40.057Z,51.5374,159.8042,10.0,4.5,"182 km SSE of Vilyuchinsk, Russia"
2023-03-09T10:30:21.998Z,-19.7292,-177.8062,411.667,4.1,Fiji region
2023-03-09T09:49:09.818Z,51.5836,159.8319,10.0,4.1,"off the east coast of the Kamchatka Peninsula, Russia"
2023-03-09T09:46:37.105Z,16.8006,146.1474,8.314,4.5,"180 km NNE of Saipan, Northern Mariana Islands"
2023-03-09T09:46:26.299Z,-6.7261,151.0195,10.0,4.3,"162 km SE of Kimbe, Papua New Guinea"
2023-03-09T09:22:32.661Z,14.0391,144.7169,196.87,4.3,"58 km NNW of Yigo Village, Guam"
2023-03-09T06:48:04.358Z,43.7326,-128.3514,10.0,4.1,"331 km W of Bandon, Oregon"
2023-03-09T05:40:12.038Z,51.4205,159.8541,10.0,4.5,"195 km SSE of Vilyuchinsk, Russia"
2023-03-09T05:08:26.845Z,51.2662,159.7965,10.0,4.2,"208 km SSE of Vilyuchinsk, Russia"
2023-03-09T05:00:31.374Z,15.567,-93.2383,101.244,4.0,"8 km NNW of El Palmarcito, Mexico"
2023-03-09T04:55:06.523Z,45.9649,153.0799,10.0,4.2,east of the Kuril Islands
2023-03-09T04:22:44.388Z,15.4837,-92.8591,108.761,4.9,"7 km NE of Mapastepec, Mexico"
2023-03-09T04:00:09.245Z,-7.0495,129.3051,147.658,4.4,"Kepulauan Babar, Indonesia"
2023-03-09T03:50:21.892Z,51.9277,-178.0096,5.0,4.4,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-09T03:20:11.395Z,-14.8805,-177.0797,10.0,4.7,"127 km ESE of Alo, Wallis and Futuna"
2023-03-09T02:35:35.260Z,11.9506,-87.9614,38.684,4.5,"103 km SSW of Jiquilillo, Nicaragua"
2023-03-09T02:08:08.129Z,-20.298,-177.8491,522.204,4.1,"282 km WNW of Houma, Tonga"
2023-03-09T02:06:51.030Z,51.468,159.845,10.0,4.9,"190 km SSE of Vilyuchinsk, Russia"
2023-03-09T02:02:01.855Z,-19.5405,-69.814,35.0,4.2,"47 km WSW of Camiña, Chile"
2023-03-09T01:36:40.193Z,38.4571,73.4747,119.558,4.4,"53 km NW of Murghob, Tajikistan"
2023-03-09T01:17:19.137Z,51.1129,159.6825,10.0,4.3,"220 km SSE of Vilyuchinsk, Russia"
2023-03-09T00:38:54.081Z,38.0169,73.0576,10.0,4.5,"81 km WSW of Murghob, Tajikistan"
2023-03-09T00:25:27.227Z,-58.8791,-25.2775,30.614,4.7,South Sandwich Islands region
2023-03-09T00:08:40.056Z,13.658,146.6671,10.0,4.5,"183 km SE of San Jose Village, Northern Mariana Islands"
2023-03-08T23:56:16.489Z,-5.3371,34.8318,10.0,4.4,"23 km SSE of Ikungi, Tanzania"
2023-03-08T23:41:49.099Z,36.4788,19.8034,38.4,4.2,"165 km SSW of Lithakiá, Greece"
2023-03-08T22:24:09.371Z,51.338,159.4903,10.0,4.1,"off the east coast of the Kamchatka Peninsula, Russia"
2023-03-08T22:14:34.994Z,-14.7354,166.5882,10.0,4.8,Vanuatu
2023-03-08T21:56:44.609Z,-19.4369,-179.5423,519.017,4.3,"193 km SE of Levuka, Fiji"
2023-03-08T19:47:34.623Z,14.1879,146.7306,10.0,4.6,"Rota region, Northern Mariana Islands"
2023-03-08T18:32:20.420Z,23.9272,122.6314,28.085,4.5,"70 km SSW of Yonakuni, Japan"
2023-03-08T18:30:45.652Z,38.7759,14.6792,287.648,4.2,"25 km NNW of Malfa, Italy"
2023-03-08T17:07:11.359Z,-29.8376,-178.6351,212.416,4.2,"Kermadec Islands, New Zealand"
2023-03-08T17:04:43.303Z,-9.9605,159.5546,10.0,4.4,"34 km SSW of Malango, Solomon Islands"
2023-03-08T16:10:50.651Z,51.4801,159.8688,16.869,4.9,"189 km SSE of Vilyuchinsk, Russia"
2023-03-08T15:52:04.286Z,-17.5657,-178.6635,544.654,4.0,"221 km ENE of Levuka, Fiji"
2023-03-08T15:38:58.271Z,-14.1343,-75.7026,67.26,4.5,"1 km NW of Pampa de Tate, Peru"
2023-03-08T15:28:47.452Z,-42.7139,41.9433,10.0,4.8,Prince Edward Islands region
2023-03-08T15:22:48.754Z,-11.7368,112.0314,10.0,4.1,"south of Java, Indonesia"
2023-03-08T14:07:14.618Z,-14.8392,166.6021,10.0,4.5,"55 km WNW of Port-Olry, Vanuatu"
2023-03-08T13:50:14.312Z,11.3583,141.3818,10.0,4.5,"199 km NNE of Fais, Micronesia"
2023-03-08T13:48:45.033Z,36.3756,140.4492,56.674,4.5,"2 km N of Mito, Japan"
2023-03-08T13:43:22.209Z,11.4051,141.4626,10.0,5.4,"208 km NNE of Fais, Micronesia"
2023-03-08T13:11:34.030Z,-56.0944,-143.8698,10.0,4.6,Pacific-Antarctic Ridge
2023-03-08T12:35:36.161Z,13.9999,145.0408,113.267,4.6,"53 km NNE of Yigo Village, Guam"
2023-03-08T10:47:33.218Z,7.4576,126.0872,9.118,4.5,"10 km ESE of San Mariano, Philippines"
2023-03-08T10:42:54.732Z,37.3831,71.8399,130.641,4.2,"28 km ESE of Khorugh, Tajikistan"
2023-03-08T10:04:26.472Z,50.2338,-129.6069,10.0,4.3,"183 km WSW of Port McNeill, Canada"
2023-03-08T09:51:27.003Z,-4.6275,153.2507,51.35,4.8,"113 km ESE of Kokopo, Papua New Guinea"
2023-03-08T09:00:22.344Z,-33.8468,-73.3156,10.0,4.3,"160 km W of San Antonio, Chile"
2023-03-08T08:34:51.588Z,-24.9174,179.9694,493.615,4.9,south of the Fiji Islands
2023-03-08T08:32:16.679Z,30.0769,138.7777,428.522,4.3,"Izu Islands, Japan region"
2023-03-08T07:33:07.763Z,-6.5007,155.0307,40.0,5.8,"54 km WSW of Panguna, Papua New Guinea"
2023-03-08T07:32:55.369Z,61.282,-140.5725,11.0,4.7,"Yukon, Canada"
2023-03-08T06:53:02.356Z,36.3674,142.6587,10.0,4.1,"175 km ESE of Iwaki, Japan"
2023-03-08T06:29:10.892Z,-18.8217,-177.5858,588.823,4.3,Fiji region
2023-03-08T06:03:36.276Z,50.0891,157.4709,39.0,5.6,"115 km SE of Severo-Kuril’sk, Russia"
2023-03-08T05:33:05.661Z,34.9928,14.1158,10.0,4.4,"98 km SSW of Qrendi, Malta"
2023-03-08T04:38:14.593Z,49.9149,157.3424,35.0,4.2,"121 km SE of Severo-Kuril’sk, Russia"
2023-03-08T04:28:25.230Z,-20.4378,-177.3022,524.971,4.3,"223 km WNW of Houma, Tonga"
2023-03-08T04:27:51.206Z,-21.9854,-68.6571,128.041,4.3,"58 km NNE of Calama, Chile"
2023-03-08T04:24:57.841Z,0.5931,-80.1644,29.058,4.4,"16 km W of Muisne, Ecuador"
